RepPeteOlson,1285228895336308737,2020-07-20 15:03:41,".@PearlandHighSch students &amp; #TX22GoodWillCreators Isaiah Torres, Stephan Torres &amp; Jasmine Saenz started Drive By Heroes to bring joy to our community and people together during the #COVID19 pandemic. I honored these real-life superheroes for their work on the House floor today: https://t.co/xYLGEhF4sP"
RepPeteOlson,1285047066050297857,2020-07-20 03:01:10,"@OutsideMid Sorry.  I work for 1,000,000+ in TX22. They’re Tweets are focused on Judge KP George, my Congressman Colleague &amp; Civil Rights icon John Lewis going home to God, COVID19 Pandemic, and new Congressional legislation for COVID19 relief.  You seem to be out of touch with most of TX22."
RepPeteOlson,1284158786811375621,2020-07-17 16:11:27,".@PearlandHighSch students Isaiah &amp; Stephan Torres, w/Jasmine Saenz started Drive By Heroes. They dress in costume &amp; visit children to spread cheer during COVID for donations to the Pearland Neighborhood Center. These Drive By Heroes are fantastic #TX22GoodWillCreators! https://t.co/HDMUiqgdsq"
RepPeteOlson,1284112497910448128,2020-07-17 13:07:31,"Brazoria County residents, free COVID-19 testing at Alvin Community College today. Visit https://t.co/75ek8Vsp8V or call 1-844-778-2455 for an appointment. @accnews 
https://t.co/vCKtf3duDC"
RepPeteOlson,1283867084938784769,2020-07-16 20:52:20,"Alana, Ava &amp; Alexa Abraham are three special #TX22GoodWillCreators who've been making &amp; delivering their own masks in Pearland. These Abraham sisters saw a need and stepped up to help to #StopTheSpread of #COVID19. Thanks for your commitment to a safe &amp; healthy Pearland! https://t.co/6WdOo3kkZg"
RepPeteOlson,1283056140201459713,2020-07-14 15:09:56,"It’s that time of year again, #TX22: the #CongressionalAppContest is ON! This is a great way to build your app ideas while we continue to #StopTheSpread of #COVID19. The deadline to apply is October 19th. Learn more here: https://t.co/v2jHrirF3Q"
RepPeteOlson,1282723911512330242,2020-07-13 17:09:47,"A picture can be worth 1,000 words. Or 1,000,000 THANK YOUs to the Healthcare Heroes at Access Health. As ⁦@FortBendCounty⁩’s only #FQHC, they’ve been giving FREE COVID19 tests &amp; virtual visits to the less fortunate. ⁦@AccessHealth_TX⁩ ⁦@FortBendHealth⁩ #HRSA https://t.co/WKPq7bJtDV"
RepPeteOlson,1281669276588486657,2020-07-10 19:19:02,The #COVID19 pandemic isn’t going to stop the brave #TX22GoodWillCreators of the @FriendswoodCity Fire Department from doing everything they can to serve their community. Thank y’all for your determination and selflessness in the face of danger! https://t.co/Av8jdyZu2N
RepPeteOlson,1280964054912135168,2020-07-08 20:36:44,The #TX22GoodWillCreators at @RichPD are working countless hours keeping our community safe during a global pandemic. Thank y’all for your bravery and dedication in defending #TX22 and upholding justice as we #StopTheSpread of #COVID19! https://t.co/vP1pXBR7FC
RepPeteOlson,1280657429450063873,2020-07-08 00:18:19,Great points from @LamarCISD &amp; @LCISD_Nutrition on why all qualified students &amp; families should get #COVID19 #GrabNGo meals. All #TX22 districts have their own program. @FortBendISD @FBISDFoodie @PearlandISD @AlvinISD @katyisd @StaffordMSD @PasadenaISD_TX @ClearCreekISD https://t.co/G3xCCoaqUK
RepPeteOlson,1280588428929896450,2020-07-07 19:44:08,Needville PD and Needville ISD PD have been working hard keeping the Needville community safe and making sure our kids and their families are doing well during the #COVID19 pandemic. Thank y’all for being shining examples of #TX22GoodWillCreators! https://t.co/KYob8gGU5o
RepPeteOlson,1280227756312272896,2020-07-06 19:50:57,The #TX22GoodWillCreators over at the @PearlandEDC are helping our #Pearland economy get back to where we were before the #COVID19 pandemic. Thank you for helping Pearland thrive! https://t.co/vQAJaNKzYg
RepPeteOlson,1279418068305956865,2020-07-04 14:13:32,"Q: Where is the only place in Fort Bend that you celebrate #IndependenceDay fireworks 24/7/365 &amp; be 100% #COVID19 social distancing compliant?
A:  SCOTTIES OF HIGHLANDS ELEMENTARY!!!
Shot this video yesterday - go check it out yourself. ⁦@HES_Scotties⁩ ⁦@FortBendISD⁩ https://t.co/D8cUF6X9Ul"
RepPeteOlson,1279152614551232512,2020-07-03 20:38:43,"Going out to vote this morning, I dropped by #SugarLakes for “Health &amp; Welfare Check” (Navy term) on reigning #SugarLand royalty - swans George, Grace &amp; baby! Great article in ⁦@FortBendStar⁩ about neighbors rallying to save the swans. 2 gators caught! ⁦@sugarlakes⁩ https://t.co/LeRMBSQOsQ"
RepPeteOlson,1278724373864644608,2020-07-02 16:17:02,Attention #FortBendCounty: the @TXMilitary will be conducting #COVID19 testing at the Fort Bend County Fairgrounds in Rosenberg today. Appointments are needed to get tested and can be scheduled by calling (512) 883-2400 or by visiting this link: https://t.co/7JDhx2xC4L
RepPeteOlson,1278660957078728705,2020-07-02 12:05:03,"@SnowmanBlues Exactly why I was on a conference call in the middle of a 3 hour roll call vote series yesterday with Dr Esmaeli Porsa, MD. You surely know he is the CEO of Harris Health.  They run LBJ AND Ben Taub.  There’s my reality."
RepPeteOlson,1278391836650995713,2020-07-01 18:15:39,"Every day, the brave heroes of the @IowaColonyTX Fire Department go to work to protect our #TX22 community during the #COVID19 pandemic and beyond. We’ve got some great #TX22GoodwillCreators in Iowa Colony. Thank y’all for your life-saving work! https://t.co/RFnERcmnZv"
RepPeteOlson,1277974892999106564,2020-06-30 14:38:52,Jim and Jane Sweeney over at Minuteman Press in #ClearLake are making custom masks for our community as we work to #StopTheSpread of #COVID19. Thank y’all for being incredible #TX22GoodWillCreators — go Falcons! https://t.co/QR5WoaVkvi
RepPeteOlson,1277929382611484672,2020-06-30 11:38:02,Great news for #SugarLand &amp; #FortBend - Fort Bend Children’s Discovery Center to reopen July 7!!! ⁦@SugarLandtxgov⁩ ⁦@VisitSugarLand⁩ ⁦@FortBendCDC⁩  https://t.co/19tKNy9wVU
RepPeteOlson,1277702942263566336,2020-06-29 20:38:14,"Even in the face of #COVID19, our #TX22 student-athletes keep rising up! Congratulations to @MHS_Buffs' own Devon Achane on being named @Gatorade's 2020 State Boys Track and Field Athlete of the Year for Texas — you've made us all very proud! https://t.co/gc0gL1v3YH"
RepPeteOlson,1276911077662621697,2020-06-27 16:11:39,"@OutsideMid My Tweet was only about finding Alan Jandl.  1,000% non-partisan. You fired back with Trump &amp; COVID19 &amp; golf.  You went 1,000% partisan.  And that’s just the way it is (Ted Poe’s words if you want to use them, too). 😉

I’ll let you know when we find Alan. 👍"
RepPeteOlson,1276276963435524103,2020-06-25 22:11:54,"RT @memorialhermann: Due to the recent increase in COVID-19 cases and hospitalizations, we want to reassure the public that this pandemic i…"
RepPeteOlson,1276197172007047168,2020-06-25 16:54:51,"Attention #TX22: the our state government is providing a free, mobile #COVID19 testing site at @accnews tomorrow from 9AM to 6PM. To register, call (512) 883-2400 or visit this link: https://t.co/3AeRKOzalO https://t.co/Yky1KzwMXs"
RepPeteOlson,1276172139830423559,2020-06-25 15:15:22,Attention #FortBendCounty: the @TXMilitary is continuing #COVID19 testing at the Fort Bend County Fairgrounds in Rosenberg and at @Willowridge_HS today. Appointments are needed and can be scheduled by calling (512) 883-2400 or by visiting this link: https://t.co/7JDhx2xC4L
RepPeteOlson,1276165127075778562,2020-06-25 14:47:30,"Bella Johnson’s plans for her 10th birthday were changed when the #COVID19 pandemic hit, but that didn’t stop her family and friends from celebrating her special day with a parade! Today I wished her a Texas-sized happy birthday from the House Floor. https://t.co/GGeNhJh4nK"
RepPeteOlson,1275896235124240387,2020-06-24 20:59:02,"@isky_UniG33k @PeterHotez @bcmhouston @memorialhermann @MethodistHosp Democrats not wearing masks, too.  Nonpartisan."
RepPeteOlson,1275826257138274304,2020-06-24 16:20:58,Here’s the #CSPAN clip of me asking Dr Fauci about the recent spike of #COVID19 cases in the #GreaterHouston Region &amp; the role the 20-39 age group is playing. ⁦@PeterHotez⁩ ⁦@bcmhouston⁩ ⁦@memorialhermann⁩ ⁦@MethodistHosp⁩  https://t.co/GF76HP9i7z
RepPeteOlson,1275823326607355908,2020-06-24 16:09:19,Attention #FortBendCounty: the @TXMilitary is continuing #COVID19 testing at the Fort Bend County Fairgrounds in Rosenberg and at @Willowridge_HS today. Appointments are needed and can be scheduled by calling (512) 883-2400 or by visiting this link: https://t.co/7JDhx2xC4L
RepPeteOlson,1275427197071785984,2020-06-23 13:55:14,Attention #FortBendCounty: the @TXMilitary is continuing #COVID19 testing at the Fort Bend County Fairgrounds in Rosenberg and at @Willowridge_HS today. Appointments are needed and can be scheduled by calling (512) 883-2400 or by visiting this link: https://t.co/7JDhx2xC4L
RepPeteOlson,1274760565097979905,2020-06-21 17:46:17,"As the world continues to respond to the #COVID19 pandemic, Jorge, Tomeu, Alirio Jose, Jose Luis, Jose &amp; Gustavo have had their right to return home denied for the 943rd day.

The #Citgo6 must be released back to their families in the USA! #NeverGiveUp https://t.co/c4mRIlomaO"
RepPeteOlson,1274431263789715461,2020-06-20 19:57:45,Here’s a list of the #COVID19 testing centers in Brazoria County as alternatives to the Community Health Network (formerly Stephen F Austin):  https://t.co/NaFi1WUAfK https://t.co/V8hLGmzx1e
RepPeteOlson,1274415643467681792,2020-06-20 18:55:41,"Attention #TX22: the Stephen F. Austin Community Health Center is unable to meet demand for #COVID19 testing and services. If you need testing and aren’t a patient, please explore other options before contacting them."
RepPeteOlson,1274412718515159040,2020-06-20 18:44:04,@omosweetpea @GFToday @HoustonFoodBank @TexasGuard @FortBendCounty @MattressMack How do you want us to make people wear masks like you and me do?  Only guaranteed way is to throw those citizens who refuse to wear a mask in jail or nail them with a huge fine. You appear to prefer that route. I won’t follow you down that road. It’s a Bill of Rights thing.
RepPeteOlson,1274398887105748993,2020-06-20 17:49:06,"Nancy &amp; I spent yesterday afternoon at Gallery Furniture delivering meat, chicken, milk &amp; vegetables from our Houston Food Bank to help out our neighbors struck by #COVID19. ⁦@GFToday⁩ ⁦@HoustonFoodBank⁩ @TexasGuard ⁦@FortBendCounty⁩ ⁦@MattressMack⁩ https://t.co/sgAsXr2S2j"
RepPeteOlson,1273694967328890880,2020-06-18 19:11:58,"If you’re looking for any #TX22GoodWillCreators, you’ll find quite a few of them working at the Alvin Volunteer FD. These heroes are working around the clock to keep our families safe and #StopTheSpread of #COVID19 in our community. Thank you for your brave work serving #TX22! https://t.co/sqk8yfoHaA"
RepPeteOlson,1273685060697423873,2020-06-18 18:32:37,Happy #NationalNursingAssistantsWeek! Our CNAs have put their lives on the line fighting #COVID19 for the health of #TX22 and the nation. Join me in thanking these heroes for their life-saving service to our nation. https://t.co/d13kGQkyFI
RepPeteOlson,1272951762824187904,2020-06-16 17:58:45,Achieve Fort Bend County is making sure that our kids keep up their reading while we continue to #StopTheSpread of #COVID19 in our community. These #TX22GoodWillCreators are doing incredible work — thank y’all for everything you’re doing! https://t.co/FUcGnwe4dh
RepPeteOlson,1272941475874160641,2020-06-16 17:17:52,"Great news, #TX22: #EIDL loan applications from the @SBAgov are no longer restricted to agribusinesses only! All eligible businesses that have been affected by the economic impact of #COVID19 can now apply. Visit this link to submit your application: https://t.co/31hg7lsBNG"
RepPeteOlson,1272934448783396866,2020-06-16 16:49:57,"Hey #TX22: the @VAVetBenefits undersecretary for benefits Paul Lawrence will be hosting a tele-town hall for veterans and their families today at 4PM. He'll be giving an update on the VBA's response to #COVID19, Solid Start and more! Call in here: (844) 227-7557"
RepPeteOlson,1272927934458859522,2020-06-16 16:24:04,"Good news, #TX22: there’s still $125b left in the @SBAgov #PPP loans! The application approval deadline is 6/30, but applications should be submitted by 6/20. Every #smallbiz should apply for the funding to help offset costs from #COVID19. More info: https://t.co/snsZWdwMIj"
RepPeteOlson,1272628195754414080,2020-06-15 20:33:00,The #TX22GoodWillCreators over at @OakBendMedical have been working hard saving lives and fighting the #COVID19 pandemic. Thank y’all to all these hospital heroes keeping our loved ones and #TX22 healthy! https://t.co/YsOwNwUbqo
RepPeteOlson,1272600460520763392,2020-06-15 18:42:48,Attention #FortBendCounty: the @TXMilitary is continuing #COVID19 testing at the Fort Bend County Fairgrounds in Rosenberg today and tomorrow. Appointments are needed and can be scheduled by calling (512) 883-2400 or by visiting this link: https://t.co/7JDhx2xC4L
RepPeteOlson,1271495321533775872,2020-06-12 17:31:22,Rebecca Lilley and Corrina Abrego are saving lives and working hard to #StopTheSpread of #COVID19 at @MemorialHermann Southeast Hospital. These two hospital heroes are both definitions of what it means to be #TX22GoodWillCreators — thank y’all for your hard work! https://t.co/Q8dhEf0Noe
RepPeteOlson,1271455702985342977,2020-06-12 14:53:56,"If you or someone you know needs assistance paying energy bills due to #COVID19, @HHSGov's Low Income Home Energy Assistance Program (LIHEAP) can help! Call 211 or visit this link connect with local organizations to help you meet your needs: https://t.co/bjjxOsTfaf"
RepPeteOlson,1271160674341838848,2020-06-11 19:21:36,Attention #FortBendCounty: the @TXMilitary is continuing #COVID19 testing at the Fort Bend County Fairgrounds in Rosenberg today and tomorrow. Appointments are needed and can be scheduled by calling (512) 883-2400 or by visiting this link: https://t.co/7JDhx2xC4L
RepPeteOlson,1270830556864004101,2020-06-10 21:29:50,"Re #COVID19, follow the pride of #TX22, ⁦@AlvinHSJackets,⁩ ⁦@AlvinBaseball⁩ &amp; ⁦@CityofAlvinTx⁩ ⁦- @MLB⁩ Hall of Famer, Nolan Ryan: “DON’T BE A KNUCKLEHEAD!!!” Wear a mask &amp; wash hands often. Don’t make Nolan go #RobinVentura on you. https://t.co/zXCECnQYnj"
RepPeteOlson,1270785091774619650,2020-06-10 18:29:10,"#TX22 veterans, mark your calendars: @VAVetBenefits undersecretary for benefits Paul R. Lawrence is hosting a tele-town hall for only veterans and their families on June 16 at 5PM to give updates on the Solid Start program, their #COVID19 response and other initiatives."
RepPeteOlson,1270757149480833025,2020-06-10 16:38:08,Attention #FortBendCounty: the @TXMilitary will be conducting #COVID19 testing at the Fort Bend County Fairgrounds in Rosenberg today. Appointments are needed to get tested and can be scheduled by calling (512) 883-2400 or by visiting this link: https://t.co/7JDhx2xC4L
RepPeteOlson,1270493051501391872,2020-06-09 23:08:42,"I definitely agree with the sign - I love @MemorialHermann Southeast, too! I was proud to present all these hospital heroes with a Certificate of Congressional Recognition for their dedicated work fighting the #COVID19 pandemic. Thank you for all your hard work helping #TX22! https://t.co/zeGkVdmKhC"
RepPeteOlson,1270099725547700226,2020-06-08 21:05:46,"This #AlzheimersAwarenessMonth, let’s recognize our caregivers, hospital heroes and researchers for the incredibly important work they’re doing to #ENDALZ in the face of the #COVID19 pandemic. Thank y’all for all the amazing work you do! https://t.co/VNR5qjsiHD"
RepPeteOlson,1269998592586141696,2020-06-08 14:23:54,"Mental health's always important, especially in the face of natural disasters or a pandemic. SAY: Stories About You gives kids an outlet when the worst happens. Congrats to our 2019 #CongressionalAppContest winners Tracey &amp; Raina on the great article! https://t.co/vbIOBwMEDR"
RepPeteOlson,1268614508706029568,2020-06-04 18:44:03,The #TX22GoodWillCreators over at @FBTransit are hard at work keeping #FortBendCounty connected while we work to #StopTheSpread of #COVID19. Thank you for your dedicated service to our community! https://t.co/7YdLmuj1E7
RepPeteOlson,1268554754596225024,2020-06-04 14:46:36,"Taking care of our veterans doesn’t just mean their physical health — mental health is just as important. As a Navy veteran, I’m very aware of the toll #PTSD can take on those who serve. This #PTSDAwarenessMonth, we are reminded that not all wounds are visible. https://t.co/RLhwvc3o0B"
RepPeteOlson,1268551286103949318,2020-06-04 14:32:49,"While minimal damage to #Mumbai by #CycloneNisarga is welcome news, the city has also been hit hardest in India by the #COVID19 pandemic. I am praying for the safety of the people of #Mumbai and India as #CycloneNisarga continues its path. https://t.co/f5YyvUMCpY"
RepPeteOlson,1268265834826412033,2020-06-03 19:38:32,The #TX22GoodWillCreators at the @SugarLandTxgov Fire Department are keeping our communities safe every day in the midst of the #COVID19 pandemic. Thank you for your dedication and bravery! https://t.co/ORBUOS4uZZ
RepPeteOlson,1267885100416499713,2020-06-02 18:25:38,#COVID19 economic constraints have presented challenges to working families. The #TX22GoodWillCreators at @AMOCOFCU are helping to keep the people of #TX22 financially stable as we work to end the pandemic in our communities. https://t.co/4TD4kVwAWu
RepPeteOlson,1267860859856052225,2020-06-02 16:49:19,"ONE MILLION OF YOUR ADMIRERS IN #TX22 SAY, “CONGRATULATIONS TO THE AWESOME @HHS_Canes CLASS OF 2020!!!!!” You leave with your diploma, the wisdom to succeed and the knowledge that Y’ALL ARE THE 2020 TEXAS 5A BOYS HOOPS CHAMPS* (Only denied by #COVID19)!!! @HHS_Boys_Bball https://t.co/TWqRRL7e61"
RepPeteOlson,1267837148872540160,2020-06-02 15:15:06,"We need to make sure that our furry family members stay fed, especially as we work to #StopTheSpread of #COVID19. Fort Bend County Constable's Office, Precinct 2 is having a pet food pantry today from 10AM to 12PM to make sure our four-legged friends don't go hungry. https://t.co/e6hoFlnqF8"
RepPeteOlson,1267564865876525056,2020-06-01 21:13:08,"Teens4Help is making sure those most vulnerable to #COVID19 get needed groceries. Today I personally recognized these four inspiring students from @ShadowCreekHS for being selfless #TX22GoodWillCreators.

Check out the story tonight at 5pm CT on @FOX26Houston! https://t.co/iTUjrutcT9"
RepPeteOlson,1267515113520726016,2020-06-01 17:55:27,"#FortBendCounty residents in need of housing aid due to #COVID19 economic hardship: $19.5 million in funding from the #CARESAct has been approved to help you pay rent, utilities and mortgages through November. More info at this link: https://t.co/jNugw9owdi https://t.co/maJ6uL4Rpq"
RepPeteOlson,1267201791319511040,2020-05-31 21:10:25,"We must stand for justice for #GeorgeFloyd, but violence and looting against innocent people, store owners, members of the press and the police officers risking their safety on behalf of our right to protest diminishes the power of these protests. https://t.co/I9CDCEniny https://t.co/7lTtsLhltb"
RepPeteOlson,1266466665639882752,2020-05-29 20:29:17,The courageous heroes at the @MissouriCityTX Police Department are hard at work keeping our community safe as we work to #StopTheSpread of coronavirus. Thank you for your service to our community and for being #TX22GoodWillCreators! https://t.co/YdjiVlqpiX
RepPeteOlson,1266053442008748033,2020-05-28 17:07:17,"Just in: @AccessHealth_TX in #TX22 has received @FCC approval for a $439,286 grant to expand #telehealth services in the fight against #COVID19. Access Health is the only FQHC in Fort Bend County and operates numerous COVID-19 testing sites in the area. https://t.co/DhyzClne8A https://t.co/FQFgP7Ar0m"
RepPeteOlson,1266042618598785027,2020-05-28 16:24:16,Joel Matthew at Champions Mortgage is keeping our hospital heroes fed as they fight #COVID19. Thank you for being a stellar #TX22GoodWillCreator and doing your part to #StopTheSpread! https://t.co/ClvEpukzpU
RepPeteOlson,1265646756009738240,2020-05-27 14:11:15,The hospital heroes at @CHI_StLukes are on the front lines of the #COVID19 pandemic working for the health and well-being of our #TX22 community. They deserve our gratitude today and everyday. https://t.co/kvpwjgVGAw
